  -5.00000000       357628512.       354176160.    
  -4.90000010       372291040.       368554112.    
  -4.80000019       387871584.       383820704.    
  -4.70000029       404448416.       400050176.    
  -4.60000038       422108288.       417324768.    
  -4.50000048       440947520.       435735616.    
  -4.40000057       461072416.       455383808.    
  -4.30000067       482603008.       476382016.    
  -4.20000076       505672640.       498855808.    
  -4.10000086       530430432.       522945632.    
  -4.00000095       557045184.       548808896.    
  -3.90000105       585706048.       576622464.    
  -3.80000114       616626816.       606585472.    
  -3.70000124       650051136.       638923264.    
  -3.60000134       686254400.       673890560.    
  -3.50000143       725551040.       711777216.    
  -3.40000153       768302016.       752913536.    
  -3.30000162       814920512.       797677120.    
  -3.20000172       865884288.       846501376.    
  -3.10000181       921744960.       899885440.    
  -3.00000191       983143104.       958405952.    
  -2.90000200       1.05082797E+09   1.02273235E+09
  -2.80000210       1.12567565E+09   1.09364416E+09
  -2.70000219       1.20872013E+09   1.17205350E+09
  -2.60000229       1.30118118E+09   1.25903283E+09
  -2.50000238       1.40451149E+09   1.35584666E+09
  -2.40000248       1.52044608E+09   1.46399680E+09
  -2.30000257       1.65106765E+09   1.58527155E+09
  -2.20000267       1.79889152E+09   1.72181478E+09
  -2.10000277       1.96696794E+09   1.87620698E+09
  -2.00000286       2.15901338E+09   2.05157261E+09
  -1.90000284       2.37957606E+09   2.25171200E+09
  -1.80000281       2.63423334E+09   2.48127309E+09
  -1.70000279       2.92982989E+09   2.74596250E+09
  -1.60000277       3.27473715E+09   3.05281587E+09
  -1.50000274       3.67909632E+09   3.41052518E+09
  -1.40000272       4.15492378E+09   3.82983091E+09
  -1.30000269       4.71584307E+09   4.32395059E+09
  -1.20000267       5.37582848E+09   4.90897818E+09
  -1.10000265       6.14583501E+09   5.60406579E+09
  -1.00000262       7.02606643E+09   6.43094477E+09
 -0.900002599       7.99049114E+09   7.41179597E+09
 -0.800002575       8.96081510E+09   8.56337152E+09
 -0.700002551       9.77594675E+09   9.88303360E+09
 -0.600002527       1.01878866E+10   1.13187000E+10
 -0.500002503       9.93640858E+09   1.27102863E+10
 -0.400002509       8.89659290E+09   1.36938383E+10
 -0.300002515       7.16272896E+09   1.36001915E+10
 -0.200002521       4.96576717E+09   1.15100611E+10
 -0.100002520       2.52887936E+09   6.77939712E+09
  -2.51829624E-06   63212.5781       181066.547    
   9.99974832E-02  -2.52875392E+09  -6.77909555E+09
  0.199997485      -4.96564838E+09  -1.15098900E+10
  0.299997479      -7.16262810E+09  -1.36001454E+10
  0.399997473      -8.89652224E+09  -1.36938650E+10
  0.499997467      -9.93637683E+09  -1.27103508E+10
  0.599997461      -1.01878917E+10  -1.13187738E+10
  0.699997485      -9.77597850E+09  -9.88310426E+09
  0.799997509      -8.96086016E+09  -8.56343398E+09
  0.899997532      -7.99053978E+09  -7.41185024E+09
  0.999997556      -7.02611354E+09  -6.43099085E+09
   1.09999752      -6.14587750E+09  -5.60410470E+09
   1.19999754      -5.37586637E+09  -4.90901043E+09
   1.29999757      -4.71587430E+09  -4.32397773E+09
   1.39999759      -4.15495117E+09  -3.82985421E+09
   1.49999762      -3.67911834E+09  -3.41054541E+09
   1.59999764      -3.27475610E+09  -3.05283251E+09
   1.69999766      -2.92984704E+09  -2.74597709E+09
   1.79999769      -2.63424794E+09  -2.48128589E+09
   1.89999771      -2.37958810E+09  -2.25172301E+09
   1.99999774      -2.15902336E+09  -2.05158195E+09
   2.09999776      -1.96697677E+09  -1.87621517E+09
   2.19999766      -1.79889933E+09  -1.72182208E+09
   2.29999757      -1.65107482E+09  -1.58527795E+09
   2.39999747      -1.52045222E+09  -1.46400243E+09
   2.49999738      -1.40451686E+09  -1.35585178E+09
   2.59999728      -1.30118592E+09  -1.25903718E+09
   2.69999719      -1.20872422E+09  -1.17205773E+09
   2.79999709      -1.12568026E+09  -1.09364787E+09
   2.89999700      -1.05083149E+09  -1.02273574E+09
   2.99999690      -983146304.      -958408960.    
   3.09999681      -921747648.      -899888192.    
   3.19999671      -865887232.      -846503936.    
   3.29999661      -814922944.      -797679552.    
   3.39999652      -768304448.      -752915648.    
   3.49999642      -725553216.      -711779200.    
   3.59999633      -686256384.      -673892416.    
   3.69999623      -650052736.      -638924928.    
   3.79999614      -616628544.      -606587072.    
   3.89999604      -585707136.      -576623872.    
   3.99999595      -557046656.      -548810240.    
   4.09999609      -530431616.      -522946880.    
   4.19999599      -505673728.      -498856896.    
   4.29999590      -482604064.      -476383040.    
   4.39999580      -461073632.      -455384768.    
   4.49999571      -440948448.      -435736512.    
   4.59999561      -422109504.      -417325568.    
   4.69999552      -404449216.      -400050976.    
   4.79999542      -387872128.      -383821472.    
   4.89999533      -372291680.      -368554848.    
   4.99999523      -357629312.      -354176832.    
