  -5.00000000       363133376.       359502016.    
  -4.90000010       378264064.       374325312.    
  -4.80000019       394363872.       390084672.    
  -4.70000029       411517632.       406860544.    
  -4.60000038       429820352.       424742368.    
  -4.50000048       449377696.       443829568.    
  -4.40000057       470306016.       464232928.    
  -4.30000067       492738432.       486076096.    
  -4.20000076       516823104.       509498080.    
  -4.10000086       542726208.       534654752.    
  -4.00000095       570637888.       561721600.    
  -3.90000105       600771968.       590897152.    
  -3.80000114       633371584.       622406208.    
  -3.70000124       668716224.       656504384.    
  -3.60000134       707123776.       693483328.    
  -3.50000143       748961664.       733676928.    
  -3.40000153       794654720.       777469184.    
  -3.30000162       844693632.       825302272.    
  -3.20000172       899653504.       877689472.    
  -3.10000181       960207360.       935227904.    
  -3.00000191       1.02714707E+09   998615424.    
  -2.90000200       1.10141389E+09   1.06867277E+09
  -2.80000210       1.18412890E+09   1.14636954E+09
  -2.70000219       1.27663859E+09   1.23285811E+09
  -2.60000229       1.38057344E+09   1.32951693E+09
  -2.50000238       1.49792205E+09   1.43800512E+09
  -2.40000248       1.63113075E+09   1.56033536E+09
  -2.30000257       1.78323968E+09   1.69896576E+09
  -2.20000267       1.95806643E+09   1.85692723E+09
  -2.10000277       2.16046234E+09   2.03798746E+09
  -2.00000286       2.39667226E+09   2.24688077E+09
  -1.90000284       2.67485670E+09   2.48961792E+09
  -1.80000281       3.00585830E+09   2.77392614E+09
  -1.70000279       3.40436173E+09   3.10986803E+09
  -1.60000277       3.89069722E+09   3.51074867E+09
  -1.50000274       4.49375386E+09   3.99444992E+09
  -1.40000272       5.25584947E+09   4.58546432E+09
  -1.30000269       6.24131635E+09   5.31805133E+09
  -1.20000267       7.55251200E+09   6.24132198E+09
  -1.10000265       9.36195686E+09   7.42768384E+09
  -1.00000262       1.19832842E+10   8.98749133E+09
 -0.900002599       1.60489974E+10   1.10956585E+10
 -0.800002575       2.30445978E+10   1.40429271E+10
 -0.700002551       3.74470205E+10   1.83417508E+10
 -0.600002527       8.16982753E+10   2.49651077E+10
 -0.500002503       8.97853581E+12   3.59496294E+10
 -0.400002509       7.98871388E+10   5.61709670E+10
 -0.300002515       3.37033687E+10   9.98583583E+10
 -0.200002521       1.71192904E+10   2.24674726E+11
 -0.100002520       7.48978125E+09   8.98575106E+11
  -2.51829624E-06   182137.938       2.26330977E+13
   9.99974832E-02  -7.48937165E+09  -8.98665546E+11
  0.199997485      -1.71186944E+10  -2.24686031E+11
  0.299997479      -3.37021665E+10  -9.98617088E+10
  0.399997473      -7.98825677E+10  -5.61723761E+10
  0.499997467      -8.97853581E+12  -3.59503585E+10
  0.599997461      -8.17027891E+10  -2.49655296E+10
  0.699997485      -3.74481224E+10  -1.83420170E+10
  0.799997509      -2.30450749E+10  -1.40431053E+10
  0.899997532      -1.60492585E+10  -1.10957834E+10
  0.999997556      -1.19834481E+10  -8.98758246E+09
   1.09999752      -9.36206746E+09  -7.42775347E+09
   1.19999754      -7.55259034E+09  -6.24137472E+09
   1.29999757      -6.24137370E+09  -5.31809331E+09
   1.39999759      -5.25589350E+09  -4.58549811E+09
   1.49999762      -4.49378816E+09  -3.99447731E+09
   1.59999764      -3.89072461E+09  -3.51077069E+09
   1.69999766      -3.40438400E+09  -3.10988672E+09
   1.79999769      -3.00587699E+09  -2.77394176E+09
   1.89999771      -2.67487206E+09  -2.48963149E+09
   1.99999774      -2.39668506E+09  -2.24689229E+09
   2.09999776      -2.16047334E+09  -2.03799706E+09
   2.19999766      -1.95807642E+09  -1.85693555E+09
   2.29999757      -1.78324800E+09  -1.69897306E+09
   2.39999747      -1.63113766E+09  -1.56034176E+09
   2.49999738      -1.49792819E+09  -1.43801088E+09
   2.59999728      -1.38057907E+09  -1.32952205E+09
   2.69999719      -1.27664320E+09  -1.23286272E+09
   2.79999709      -1.18413286E+09  -1.14637350E+09
   2.89999700      -1.10141760E+09  -1.06867642E+09
   2.99999690      -1.02715059E+09  -998618624.    
   3.09999681      -960210368.      -935230784.    
   3.19999671      -899656448.      -877692288.    
   3.29999661      -844696064.      -825304768.    
   3.39999652      -794656832.      -777471360.    
   3.49999642      -748963776.      -733679104.    
   3.59999633      -707126336.      -693485312.    
   3.69999623      -668718144.      -656506176.    
   3.79999614      -633373696.      -622407808.    
   3.89999604      -600773312.      -590898688.    
   3.99999595      -570639488.      -561723072.    
   4.09999609      -542727680.      -534656064.    
   4.19999599      -516823904.      -509499264.    
   4.29999590      -492739520.      -486077184.    
   4.39999580      -470306944.      -464233888.    
   4.49999571      -449378624.      -443830496.    
   4.59999561      -429821568.      -424743232.    
   4.69999552      -411518464.      -406861344.    
   4.79999542      -394364544.      -390085440.    
   4.89999533      -378264896.      -374326016.    
   4.99999523      -363134048.      -359502720.    
