  -5.00000000       126942648.       127103168.    
  -4.90000010       128172344.       128354288.    
  -4.80000019       129357448.       129562152.    
  -4.70000029       130492328.       130721256.    
  -4.60000038       131571096.       131825832.    
  -4.50000048       132588120.       132869720.    
  -4.40000057       133536040.       133846424.    
  -4.30000067       134408560.       134749040.    
  -4.20000076       135198448.       135570400.    
  -4.10000086       135897808.       136302896.    
  -4.00000095       136498720.       136938512.    
  -3.90000105       136993584.       137469040.    
  -3.80000114       137373264.       137885824.    
  -3.70000124       137629056.       138179936.    
  -3.60000134       137752128.       138342176.    
  -3.50000143       137732704.       138363024.    
  -3.40000153       137561552.       138232784.    
  -3.30000162       137228752.       137941568.    
  -3.20000172       136725056.       137479360.    
  -3.10000181       136040032.       136836112.    
  -3.00000191       135164432.       136001696.    
  -2.90000200       134088208.       134966112.    
  -2.80000210       132802000.       133719520.    
  -2.70000219       131296680.       132252288.    
  -2.60000229       129563560.       130555200.    
  -2.50000238       127594056.       128619424.    
  -2.40000248       125380816.       126436760.    
  -2.30000257       122916328.       123999672.    
  -2.20000267       120194704.       121301480.    
  -2.10000277       117211120.       118336432.    
  -2.00000286       113960632.       115099856.    
  -1.90000284       110440952.       111588296.    
  -1.80000281       106650072.       107799640.    
  -1.70000279       102588128.       103733272.    
  -1.60000277       98256456.0       99390104.0    
  -1.50000274       93657608.0       94772752.0    
  -1.40000272       88796664.0       89885632.0    
  -1.30000269       83679928.0       84734960.0    
  -1.20000267       78315832.0       79328880.0    
  -1.10000265       72714288.0       73677424.0    
  -1.00000262       66887080.0       67792608.0    
 -0.900002599       60848136.0       61688332.0    
 -0.800002575       54612724.0       55380348.0    
 -0.700002551       48198120.0       48886188.0    
 -0.600002527       41622536.0       42225088.0    
 -0.500002503       34906604.0       35417792.0    
 -0.400002509       28071340.0       28486436.0    
 -0.300002515       21139518.0       21454346.0    
 -0.200002521       14134306.0       14345820.0    
 -0.100002520       7079541.00       7185910.00    
  -2.51829624E-06   267.849915       181.066544    
   9.99974832E-02  -7079273.00      -7185548.50    
  0.199997485      -14133770.0      -14345460.0    
  0.299997479      -21139250.0      -21453990.0    
  0.399997473      -28071072.0      -28486084.0    
  0.499997467      -34906336.0      -35417444.0    
  0.599997461      -41622268.0      -42224744.0    
  0.699997485      -48197716.0      -48885856.0    
  0.799997509      -54612456.0      -55380024.0    
  0.899997532      -60847868.0      -61688016.0    
  0.999997556      -66886812.0      -67792320.0    
   1.09999752      -72714016.0      -73677128.0    
   1.19999754      -78315568.0      -79328592.0    
   1.29999757      -83679792.0      -84734688.0    
   1.39999759      -88796400.0      -89885376.0    
   1.49999762      -93657208.0      -94772512.0    
   1.59999764      -98255920.0      -99389864.0    
   1.69999766      -102587992.      -103733056.    
   1.79999769      -106649800.      -107799440.    
   1.89999771      -110440680.      -111588104.    
   1.99999774      -113960496.      -115099680.    
   2.09999776      -117210720.      -118336272.    
   2.19999766      -120194704.      -121301352.    
   2.29999757      -122916056.      -123999544.    
   2.39999747      -125380544.      -126436648.    
   2.49999738      -127594056.      -128619328.    
   2.59999728      -129563560.      -130555104.    
   2.69999719      -131296544.      -132252216.    
   2.79999709      -132801864.      -133719440.    
   2.89999700      -134088080.      -134966080.    
   2.99999690      -135164304.      -136001648.    
   3.09999681      -136040032.      -136836064.    
   3.19999671      -136724928.      -137479344.    
   3.29999661      -137228752.      -137941568.    
   3.39999652      -137561552.      -138232784.    
   3.49999642      -137732704.      -138363008.    
   3.59999633      -137752128.      -138342176.    
   3.69999623      -137629184.      -138179968.    
   3.79999614      -137373392.      -137885840.    
   3.89999604      -136993584.      -137469072.    
   3.99999595      -136498992.      -136938528.    
   4.09999609      -135897808.      -136302912.    
   4.19999599      -135198448.      -135570432.    
   4.29999590      -134408688.      -134749088.    
   4.39999580      -133536040.      -133846464.    
   4.49999571      -132588120.      -132869760.    
   4.59999561      -131571360.      -131825880.    
   4.69999552      -130492328.      -130721312.    
   4.79999542      -129357448.      -129562208.    
   4.89999533      -128172480.      -128354352.    
   4.99999523      -126942648.      -127103224.    
